Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
681,58392980,35012608,101.9,718291274.05
682,58328479,35012608,102.0,719085577.39
683,58281906,35012608,102.1,719660197.80
684,58274239,35012608,102.1,719754881.74
685,58288720,35016704,102.1,719576068.92
686,58366294,35016704,101.9,718619688.27
687,58192147,35016704,85.2,720770244.14
688,58334442,35016704,102.0,719012071.80
689,58284943,35016704,102.1,719622699.12
690,58291795,35016704,102.1,719538109.95
691,58294442,35016704,102.1,719505437.59
692,58296961,35016704,84.9,719474347.90
693,58450608,35016704,101.8,717583091.69
694,58499294,35016704,101.7,716985883.62
695,58428517,35016704,101.8,717854399.76
696,58433831,35016704,101.8,717789117.75
697,58294017,35016704,102.1,719510683.23
698,58495405,35016704,101.7,717033551.61
699,58287332,35016704,102.1,719593204.23
700,58255573,35016704,85.1,719985502.50
701,58324591,35016704,102.1,719133512.66
702,58225666,35016704,102.2,720355315.47
703,58390424,35016704,101.9,718322716.75
704,58459053,35016704,101.8,717479429.58
705,58348943,35016704,102.0,718833381.44
706,58230165,35016704,102.1,720299659.12
707,58413665,35016704,101.9,718036918.25
708,58242869,35020800,85.1,720142546.55
709,58300276,35020800,102.1,719433438.02
710,58383516,35020800,102.0,718407709.46
711,58493701,35020800,101.7,717054439.76
712,58452905,35020800,101.8,717554893.12
713,58457590,35020800,101.7,717497385.71
714,58280998,35020800,102.1,719671409.88
715,58429664,35020800,101.9,717840307.96
716,58263461,35020800,85.1,719888027.25
717,58238869,35020800,102.2,720192007.85
718,58326739,35020800,102.1,719107029.11
719,58202332,35020800,102.2,720644114.40
720,58383609,35020800,101.9,718406565.10
721,58279406,35020800,102.1,719691068.92
722,58335739,35020800,102.0,718996085.74
723,58258943,35020800,102.1,719943854.80
724,58362628,35020800,102.0,718664827.77
725,58299813,35020800,85.1,719439151.55
726,58347480,35020800,102.0,718851405.41
727,58415813,35020800,101.9,718010515.41
728,58524534,35020800,101.7,716676667.60
729,58409016,35020800,101.9,718094069.59
730,58306702,35020800,102.0,719354149.03
731,58270850,35020800,102.1,719796742.28
732,58241536,35020800,102.1,720159028.77
733,58372701,35020800,84.9,718540812.43
734,58230999,35020800,102.2,720289342.79
735,58222665,35020800,102.2,720392445.11
736,58297868,35020800,102.1,719463154.30
737,58375146,35020800,101.9,718510716.87
738,58405757,35020800,101.9,718134138.73
739,58432238,35020800,101.8,717808686.36
740,58290351,35020800,102.0,719555934.74
741,58392164,35020800,84.9,718301311.80
742,58265980,35020800,102.1,719856904.49
743,58264720,35020800,102.2,719872471.71
744,58364146,35020800,102.0,718646135.93
745,58379757,35020800,102.0,718453966.84
746,58419535,35020800,101.9,717964769.83
747,58353980,35020800,102.0,718771333.16
748,58262276,35020800,102.1,719902669.10
749,58277110,35024896,102.1,719719423.29
750,58437572,35024896,101.7,717743167.02
751,58272091,35028992,102.0,719781413.03
752,58227702,35028992,102.2,720330127.40
753,58401832,35028992,101.9,718182402.22
754,58429646,35028992,84.9,717840529.10
755,58293850,35028992,102.1,719512744.48
756,58353091,35028992,102.0,718782283.53
757,58213443,35028992,102.1,720506567.53
758,58363332,35028992,102.0,718656158.97
759,58210795,35028992,102.1,720539343.26
760,58243332,35028992,102.2,720136821.84
761,58459220,35028992,101.8,717477379.96
762,58556793,35028992,101.6,716281849.66
763,58393776,35028992,84.9,718281482.60
764,58375535,35028992,101.9,718505928.90
765,58219573,35028992,102.2,720430704.64
766,58240239,35028992,102.1,720175066.59
767,58197554,35028992,85.2,720703279.04
768,58406794,35028992,101.9,718121388.41
769,58268128,35028992,102.1,719830367.64
770,58351906,35028992,102.0,718796880.43
771,58365035,35028992,102.0,718635189.72
772,58197555,35028992,102.3,720703266.66
773,58449738,35028992,101.8,717593772.62
774,58231943,35028992,102.1,720277666.16
775,58309054,35028992,102.1,719325132.59
776,58287387,35028992,85.0,719592525.22
777,58289350,35028992,102.1,719568291.63
778,58417479,35028992,101.9,717990038.56
779,58475238,35028992,101.8,717280842.88
780,58364647,35028992,102.0,718639967.10
781,58406220,35028992,101.9,718128445.91
782,58188425,35028992,102.3,720816347.92
783,58279851,35028992,102.1,719685573.66
784,58186906,35028992,85.2,720835165.22
785,58338257,35028992,102.0,718965052.38
786,58244629,35028992,102.1,720120785.73
787,58200295,35028992,102.3,720669336.81
788,58506516,35028992,101.7,716897379.43
789,58437090,35028992,84.9,717749087.10
790,58285832,35028992,102.1,719611723.14
791,58232832,35028992,102.2,720266670.18
792,58602034,35028992,101.6,715728877.26
793,58238999,35033088,102.1,720190400.25
794,58461905,35033088,101.7,717444428.13
795,58341942,35033088,102.0,718919641.04
796,58515664,35033088,101.7,716785303.85
797,58435497,35033088,101.8,717768653.53
798,58293609,35033088,85.0,719515719.12
799,58400997,35033088,101.9,718192670.58
800,58198313,35033088,119.2,720693879.91
801,58276795,35033088,102.1,719723313.54
802,58439479,35033088,84.9,717719745.59
803,58286017,35033088,102.1,719609439.09
804,58270480,35033088,102.1,719801312.77
805,58433498,35033088,101.9,717793208.27
806,58328536,35033088,102.0,719084874.68
807,58387480,35033088,101.9,718358935.85
808,58307054,35033088,85.0,719349806.29
809,58323609,35033088,102.0,719145620.77
810,58267091,35033088,102.1,719843178.72
811,58234924,35033088,102.2,720240795.71
812,58340609,35033088,102.1,718936067.33
813,58436480,35037184,101.9,717756579.45
814,58465923,35037184,101.7,717395122.63
815,58232146,35037184,102.2,720275155.24
816,58304869,35037184,85.1,719376764.23
817,58307146,35037184,102.1,719348671.26
818,58206424,35037184,102.2,720593452.02
819,58313128,35037184,102.0,719274877.52
820,58279850,35037184,102.1,719685586.01
821,58226018,35037184,102.2,720350960.63
822,58388942,35037184,101.9,718340948.87
823,58404332,35037184,101.9,718151660.39
824,58371443,35037184,85.0,718556298.15
825,58235110,35037184,102.2,720238495.30
826,58346701,35037184,102.0,718861002.96
827,58273183,35037184,102.1,719767924.81
828,58264424,35037184,102.0,719876128.87
829,58328461,35037184,102.0,719085799.30
830,58575200,35037184,101.6,716056761.22
831,58496905,35037184,101.7,717015165.16
832,58431572,35037184,84.9,717816867.91
833,58277536,35037184,102.1,719714162.25
834,58199832,35037184,102.3,720675069.99
835,58223462,35041280,119.1,720382583.91
836,58291202,35041280,102.1,719545429.86
837,58312794,35041280,85.0,719278997.33
838,58388572,35041280,101.9,718345500.90
839,58438369,35041280,101.8,717733378.22
840,58474331,35041280,101.8,717291968.68
841,58468942,35041280,101.8,717358080.47
842,58424035,35041280,101.8,717909469.96
843,58351610,35041280,102.0,718800526.67
844,58241832,35041280,102.2,720155368.74
845,58238109,35041280,85.2,720201406.26
846,58337054,35041280,102.1,718979878.55
847,58451331,35041280,101.8,717574215.72
848,58562516,35041280,101.6,716211851.28
849,58297350,35041280,102.0,719469547.07
850,58406238,35041280,101.9,718128224.59
851,58311776,35041280,85.0,719291554.42
852,58175350,35041280,102.3,720978352.52
853,58186850,35041280,102.3,720835858.96
854,58214387,35041280,102.2,720494883.85
855,58446553,35041280,101.8,717632877.34
856,58271795,35041280,102.1,719785069.26
857,58337054,35041280,102.0,718979878.55
858,58367332,35041280,102.0,718606908.40
859,58304294,35041280,85.0,719383858.76
860,58289369,35041280,102.1,719568057.08
861,58210110,35041280,102.2,720547822.36
862,58270480,35045376,102.1,719801312.77
863,58365516,35045376,85.0,718629267.32
864,58481886,35045376,101.8,717199305.10
865,58333924,35045376,102.0,719018456.57
866,58240998,35045376,102.2,720165681.23
867,58354442,35045376,102.0,718765642.55
868,58264906,35045376,102.1,719870173.65
869,58282331,35045376,102.0,719654949.97
870,58272369,35045376,102.1,719777979.17
871,58195573,35045376,102.2,720727812.06
872,58391146,35045376,84.9,718313834.77
873,58376183,35045376,101.9,718497953.18
874,58230703,35045376,102.2,720293004.19
875,58558627,35045376,101.6,716259416.40
876,58285202,35045376,102.1,719619501.36
877,58246331,35049472,102.2,720099743.28
878,58319869,35053568,102.0,719191738.93
879,58240239,35053568,102.1,720175066.59
880,58408443,35053568,101.9,718101114.25
881,58443701,35053568,101.8,717667897.18
882,58416239,35053568,101.9,718005279.32
883,58481571,35053568,101.8,717203168.16
884,58418664,35053568,101.8,717975474.41
885,58321239,35053568,85.0,719174844.69
886,58246294,35053568,102.2,720100200.71
887,58295961,35053568,102.1,719486689.65
888,58318369,35053568,102.1,719210237.17
889,58348720,35053568,102.0,718836128.71
890,58476682,35053568,84.8,717263130.63
891,58316257,35053568,102.0,719236284.32
892,58471238,35053568,101.8,717329911.84
893,58278128,35053568,102.0,719706851.26
894,58406627,35053568,101.9,718123441.71
895,58237758,35053568,102.2,720205746.93
896,58245776,35053568,102.2,720106604.81
897,58409775,35053568,101.9,718084738.38
898,58485553,35053568,84.8,717154337.24
899,58400091,35053568,101.9,718203812.39
900,58289295,35053568,102.0,719568970.60
901,58492275,35053568,101.7,717071921.04
902,58224499,35053568,102.2,720369753.63
903,58267221,35053568,102.1,719841572.67
904,58257035,35053568,102.2,719967433.98
905,58209832,35053568,102.2,720551263.57
906,58236406,35053568,85.1,720222467.03
907,58417701,35053568,101.9,717987310.04
908,58302776,35053568,102.1,719402589.00
909,58375331,35053568,101.9,718508439.81
910,58492238,35053568,118.6,717072374.63
911,58338294,35053568,85.0,718964596.39
912,58273702,35053568,102.1,719761514.38
913,58228572,35053568,102.2,720319364.86
914,58426813,35053568,101.9,717875335.76
915,58379517,35053568,101.9,718456920.43
916,58387109,35053568,101.9,718363500.41
917,58229814,35053568,102.2,720304000.97
918,58476368,35053568,101.8,717266982.11
919,58225573,35053568,102.1,720356466.05
920,58309665,35053568,85.0,719317595.12
921,58219036,35057664,102.1,720437349.74
922,58202758,35057664,102.3,720638839.83
923,58229536,35057664,102.2,720307439.85
924,58462979,35057664,101.8,717431248.24
925,58276443,35057664,102.1,719727660.80
926,58381609,35057664,101.9,718431175.82
927,58371091,35057664,101.9,718560631.32
928,58301405,35057664,85.0,719419506.27
929,58241425,35057664,102.2,720160401.30
930,58261017,35057664,102.1,719918225.94
931,58386868,35057664,101.9,718366465.56
932,58233203,35057664,102.2,720262081.41
933,58420535,35057664,101.9,717952480.24
934,58212832,35057664,102.2,720514129.94
935,58423516,35057664,101.9,717915847.45
936,58273276,35057664,85.1,719766776.11
937,58388961,35057664,101.9,718340715.12
938,58213073,35057664,102.2,720511147.04
939,58185091,35057664,102.3,720857650.63
940,58224221,35061760,102.1,720373193.14
941,58323202,35061760,102.0,719150639.23
942,58440702,35061760,101.8,717704725.72
943,58451887,35061760,101.8,717567390.08
944,58468979,35061760,84.8,717357626.51
945,58318499,35061760,102.0,719208633.95
946,58239091,35061760,102.2,720189262.57
947,58344628,35061760,101.9,718886544.28
948,58387702,35061760,101.9,718356204.53
949,58426072,35061760,101.8,717884440.36
950,58492757,35061760,101.7,717066012.12
951,58329091,35061760,102.0,719078032.61
952,58447349,35061760,101.8,717623103.83
953,58311147,35061760,85.0,719299313.39
954,58248906,35061760,102.1,720067909.94
955,58261165,35061760,102.1,719916397.14
956,58247944,35061760,102.2,720079802.30
957,58247647,35061760,102.2,720083473.93
958,58396997,35061760,84.9,718241864.39
959,58428738,35061760,101.8,717851684.56
960,58408183,35061760,101.9,718104310.83
961,58225962,35061760,102.2,720351653.44
962,58394665,35061760,101.9,718270547.49
963,58254332,35065856,85.1,720000840.45
964,58188980,35065856,102.2,720809472.86
965,58536331,35065856,101.7,716532233.63
966,58485016,35065856,101.8,717160922.04
967,58379906,35065856,101.9,718452133.17
968,58240665,35065856,102.2,720169798.89
969,58379572,35065856,101.9,718456243.56
970,58265073,35065856,102.1,719868110.35
971,58217721,35065856,85.1,720453622.70
972,58258054,35065856,102.1,719954840.92
973,58228535,35065856,119.1,720319822.57
974,58196721,35065856,102.3,720713594.84
975,58333702,35065856,102.0,719021192.93
976,58336498,35065856,85.0,718986731.09
977,58504053,35065856,101.7,716927560.56
978,58393720,35065856,101.9,718282171.44
979,58330609,35065856,102.0,719059319.27
980,58197869,35065856,102.2,720699378.19
981,58261073,35065856,102.1,719917533.96
982,58366202,35065856,101.9,718620821.00
983,58502571,35065856,101.7,716945721.92
984,58426553,35065856,84.9,717878530.33
985,58310924,35065856,102.0,719302064.22
986,58412183,35065856,101.9,718055135.86
987,58352016,35065856,102.0,718795525.42
988,58182666,35065856,102.2,720887695.31
989,58308054,35065856,102.0,719337469.23
990,58206462,35065856,85.1,720592981.58
991,58176722,35065856,102.3,720961349.46
992,58353239,35065856,102.0,718780460.50
993,58292035,35065856,102.1,719535147.47
994,58345665,35065856,102.0,718873767.23
995,58278147,35065856,102.1,719706616.62
996,58319664,35065856,102.0,719194266.96
997,58316814,35065856,85.0,719229414.69
998,58295332,35065856,102.1,719494452.83
999,58454535,35065856,101.8,717534884.16
1000,58378980,35065856,101.9,718463529.17
