Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
656,39272849,29515776,100.6,1067992189.72
657,39246145,29519872,100.7,1068718876.72
658,39278071,29519872,100.5,1067850200.69
659,39282719,29519872,100.6,1067723850.79
660,39295331,29519872,100.6,1067381160.37
661,39395441,29519872,100.3,1064668777.28
662,39300312,29519872,100.5,1067245878.35
663,39250015,29519872,100.7,1068613502.44
664,39265979,29519872,100.6,1068179046.29
665,39262053,29523968,100.6,1068285858.61
666,39233497,29523968,100.6,1069063407.73
667,39262182,29523968,100.6,1068282348.65
668,39244775,29523968,100.6,1068756184.74
669,39263423,29523968,100.6,1068248583.42
670,39252034,29523968,100.7,1068558536.36
671,39241682,29523968,100.7,1068840423.30
672,39338312,29523968,100.4,1066214940.79
673,39293460,29523968,100.6,1067431984.86
674,39245590,29523968,100.7,1068733990.24
675,39386996,29523968,100.3,1064897053.84
676,39247201,29523968,100.7,1068690121.37
677,39346904,29523968,100.4,1065982116.41
678,39258312,29523968,100.7,1068387657.63
679,39253867,29523968,100.7,1068508638.91
680,39348719,29523968,100.4,1065932946.89
681,39266516,29523968,100.6,1068164438.12
682,39248701,29523968,100.7,1068649278.35
683,39268793,29523968,100.5,1068102500.63
684,39255312,29523968,100.7,1068469306.78
685,39245220,29523968,100.5,1068744066.16
686,39254775,29523968,100.6,1068483923.29
687,39403626,29523968,100.3,1064447622.16
688,39261590,29523968,100.6,1068298456.58
689,39246072,29523968,100.7,1068720864.60
690,39280127,29523968,100.6,1067794307.28
691,39235738,29523968,100.7,1069002346.79
692,39259664,29523968,100.6,1068350865.15
693,39288942,29523968,75.4,1067554733.34
694,39241404,29523968,100.7,1068847995.35
695,39249961,29523968,100.7,1068614972.64
696,39248053,29523968,100.7,1068666922.15
697,39267127,29523968,100.6,1068147817.38
698,39300848,29523968,100.5,1067231322.85
699,39245498,29523968,100.7,1068736495.58
700,39278460,29523968,125.6,1067839625.08
701,39350904,29523968,75.3,1065873759.85
702,39308145,29523968,100.4,1067033206.48
703,39325312,29523968,100.4,1066567405.75
704,39362200,29523968,100.4,1065567879.84
705,39346978,29523968,100.4,1065980111.61
706,39283145,29523968,100.6,1067712272.02
707,39247534,29523968,100.7,1068681053.95
708,39371682,29528064,100.3,1065311255.94
709,39309663,29528064,100.5,1066992001.43
710,39306164,29528064,100.5,1067086984.12
711,39300404,29528064,100.6,1067243379.99
712,39393681,29528064,100.3,1064716343.72
713,39263275,29528064,100.6,1068252610.10
714,39254331,29528064,100.7,1068496008.76
715,39274238,29528064,100.6,1067954418.36
716,39234793,29528064,100.7,1069028094.53
717,39258200,29528064,100.7,1068390705.64
718,39257497,29528064,100.7,1068409837.74
719,39268497,29528064,100.5,1068110551.82
720,39236126,29528064,100.7,1068991775.59
721,39228090,29532160,100.6,1069210761.98
722,39269645,29532160,100.6,1068079326.92
723,39271478,29532160,100.6,1068029474.22
724,39266534,29532160,100.6,1068163948.47
725,39260756,29532160,100.6,1068321150.01
726,39264515,29532160,100.6,1068218873.96
727,39369738,29532160,75.3,1065363858.91
728,39316200,29532160,100.5,1066814595.51
729,39239701,29532160,100.7,1068894383.27
730,39333997,29532160,100.5,1066331906.21
731,39259534,29532160,100.7,1068354402.78
732,39279404,29532160,100.6,1067813961.74
733,39238590,29532160,100.7,1068924647.90
734,39298663,29532160,100.6,1067290660.75
735,39275034,29532160,100.6,1067932773.78
736,39276794,29532160,100.4,1067884919.53
737,39262127,29532160,100.6,1068283845.14
738,39362108,29532160,100.2,1065570370.37
739,39254590,29532160,100.5,1068488958.87
740,39274794,29532160,100.6,1067939299.69
741,39242571,29532160,100.7,1068816209.82
742,39253534,29532160,100.7,1068517703.40
743,39277552,29532160,100.6,1067864310.89
744,39245368,29532160,100.7,1068740035.77
745,39291071,29532160,100.5,1067496887.52
746,39245126,29532160,100.7,1068746626.01
747,39248256,29532160,100.7,1068661394.79
748,39260293,29532160,100.7,1068333748.81
749,39280646,29532160,100.6,1067780198.93
750,39267312,29536256,100.6,1068142785.02
751,39263404,29536256,100.6,1068249100.36
752,39281627,29536256,100.6,1067753532.71
753,39365479,29536256,100.4,1065479121.95
754,39306015,29536256,100.4,1067091029.20
755,39352385,29536256,100.4,1065833646.42
756,39266793,29536256,100.5,1068156902.96
757,39258479,29536256,100.5,1068383112.86
758,39251201,29536256,100.7,1068581213.60
759,39286053,29536256,100.6,1067633238.70
760,39253868,29536256,100.7,1068508611.69
761,39296590,29536256,100.6,1067346963.18
762,39343756,29536256,100.5,1066067408.51
763,39246312,29536256,100.7,1068714329.13
764,39390756,29536256,100.3,1064795405.30
765,39282997,29536256,100.6,1067716294.66
766,39260626,29536256,100.6,1068324687.44
767,39252238,29536256,100.7,1068552982.89
768,39259775,29536256,100.6,1068347844.58
769,39265126,29536256,100.6,1068202251.53
770,39276090,29536256,100.6,1067904060.71
771,39267423,29536256,100.6,1068139765.63
772,39220090,29536256,100.7,1069428856.49
773,39230850,29536256,100.6,1069135540.02
774,39306016,29536256,100.5,1067091002.05
775,39372515,29536256,100.4,1065288717.27
776,39343682,29536256,100.4,1066069413.64
777,39260237,29536256,100.6,1068335272.66
778,39433423,29536256,100.2,1063643295.69
779,39260460,29536256,100.6,1068329204.50
780,39311720,29536256,100.5,1066936170.69
781,39359126,29536256,100.4,1065651102.11
782,39259312,29536256,100.6,1068360444.01
783,39274348,29536256,100.6,1067951427.23
784,39304886,29536256,100.5,1067121680.50
785,39264293,29540352,100.6,1068224913.66
786,39315701,29540352,100.5,1066828135.66
787,39279645,29540352,100.6,1067807410.17
788,39258756,29540352,100.7,1068375574.61
789,39243312,29540352,100.7,1068796028.23
790,39401700,29540352,100.2,1064499653.57
791,39228275,29540352,75.5,1069205719.60
792,39240535,29540352,100.6,1068871665.49
793,39269756,29544448,100.6,1068076307.88
794,39243794,29544448,100.7,1068782901.06
795,39256441,29544448,100.6,1068438578.02
796,39275979,29544448,100.6,1067907078.78
797,39230294,29544448,100.7,1069150692.57
798,39261053,29544448,100.6,1068313068.42
799,39303589,29544448,100.5,1067156895.01
800,39257071,29544448,100.6,1068421431.64
801,39309423,29544448,100.5,1066998515.85
802,39236479,29544448,100.7,1068982158.16
803,39287126,29544448,100.6,1067604079.77
804,39341681,29544448,100.4,1066123636.15
805,39263293,29544448,100.6,1068252120.37
806,39389404,29544448,100.3,1064831953.28
807,39230553,29544448,100.6,1069143634.04
808,39253274,29544448,100.7,1068524780.89
809,39401478,29544448,100.2,1064505651.29
810,39270682,29544448,100.4,1068051122.72
811,39307311,29544448,75.4,1067055846.18
812,39281849,29544448,100.6,1067747498.34
813,39268849,29544448,100.6,1068100977.44
814,39245553,29544448,100.7,1068734997.82
815,39400515,29544448,100.3,1064531669.19
816,39278422,29544448,100.6,1067840658.16
817,39243387,29544448,100.7,1068793985.60
818,39268811,29544448,100.6,1068102011.03
819,39264534,29544448,100.6,1068218357.05
820,39251886,29544448,100.7,1068562565.38
821,39269830,29544448,100.6,1068074295.20
822,39261608,29544448,100.6,1068297966.81
823,39244960,29544448,100.7,1068751146.64
824,39311645,29544448,100.5,1066938206.22
825,39241479,29544448,100.7,1068845952.52
826,39245664,29544448,100.6,1068731975.08
827,39238423,29544448,100.6,1068929197.28
828,39329885,29544448,100.5,1066443392.86
829,39271960,29544448,100.6,1068016365.88
830,39360533,29544448,100.4,1065613008.85
831,39388959,29544448,100.3,1064843983.31
832,39257146,29544448,100.6,1068419390.45
833,39252053,29544448,100.6,1068558019.12
834,39308774,29544448,100.5,1067016132.33
835,39247886,29548544,100.6,1068671469.34
836,39248626,29548544,100.7,1068651320.43
837,39306257,29548544,100.5,1067084459.35
838,39255720,29548544,100.7,1068458201.76
839,39252812,29548544,100.7,1068537357.27
840,39257589,29548544,100.7,1068407333.93
841,39382737,29548544,100.3,1065012215.89
842,39274274,29548544,100.6,1067953439.44
843,39258293,29548544,100.6,1068388174.70
844,39226794,29548544,100.6,1069246087.25
845,39260886,29548544,100.5,1068317612.60
846,39255756,29548544,100.6,1068457221.92
847,39310978,29548544,100.5,1066956309.25
848,39268386,29548544,100.6,1068113571.05
849,39294238,29552640,100.6,1067410850.42
850,39268219,29552640,100.6,1068118113.53
851,39250146,29552640,100.7,1068609935.87
852,39258442,29552640,100.6,1068384119.78
853,39258849,29552640,75.5,1068373043.74
854,39249609,29552640,100.7,1068624556.23
855,39275368,29552640,100.6,1067923692.02
856,39477830,29552640,100.1,1062446846.75
857,39324460,29552640,100.5,1066590513.89
858,39261497,29552640,100.6,1068300987.10
859,39294368,29552640,100.6,1067407319.03
860,39255053,29552640,100.6,1068476356.41
861,39241645,29552640,125.9,1068841431.09
862,39284886,29552640,100.5,1067664953.90
863,39264256,29552640,100.5,1068225920.29
864,39251590,29552640,100.6,1068570623.51
865,39257941,29552640,100.7,1068397754.23
866,39263164,29552640,100.6,1068255630.14
867,39373996,29552640,100.3,1065248647.86
868,39289405,29552640,100.6,1067542152.90
869,39245090,29552640,100.7,1068747606.39
870,39236589,29552640,100.7,1068979161.26
871,39274664,29552640,100.6,1067942834.60
872,39232534,29552640,100.7,1069089648.91
873,39281663,29552640,100.6,1067752554.16
874,39271183,29552640,100.6,1068037497.11
875,39261183,29552640,100.6,1068309531.07
876,39265331,29552640,100.6,1068196674.57
877,39250349,29552640,75.4,1068604409.10
878,39271701,29556736,125.7,1068023409.53
879,39245794,29556736,100.6,1068728434.95
880,39218572,29556736,100.6,1069470249.96
881,39380459,29556736,100.3,1065073822.53
882,39231405,29556736,100.7,1069120415.14
883,39333423,29556736,100.5,1066347467.39
884,39288441,29556736,100.6,1067568346.63
885,39331127,29556736,100.5,1066409716.66
886,39269423,29556736,100.6,1068085365.04
887,39299496,29556736,75.4,1067268038.25
888,39253664,29556736,100.7,1068514164.69
889,39266979,29556736,100.6,1068151843.31
890,39267590,29556736,100.6,1068135222.97
891,39248720,29556736,100.7,1068648761.03
892,39263719,29556736,100.6,1068240530.14
893,39412181,29556736,100.3,1064216567.97
894,39257720,29556736,100.7,1068403768.74
895,39231664,29556736,100.7,1069113357.01
896,39250589,29556736,100.6,1068597875.05
897,39251960,29556736,100.6,1068560550.86
898,39247441,29556736,100.7,1068683586.28
899,39268794,29556736,100.6,1068102473.43
900,39293960,29556736,100.6,1067418402.22
901,39254609,29556736,100.7,1068488441.70
902,39274145,29556736,100.6,1067956947.25
903,39243738,29556736,100.7,1068784426.19
904,39413200,29556736,100.2,1064189053.41
905,39276793,29556736,100.6,1067884946.72
906,39331830,29556736,100.5,1066390656.12
907,39401607,29556736,100.3,1064502166.12
908,39249812,29556736,100.6,1068619029.31
909,39460385,29556736,100.1,1062916542.76
910,39346756,29556736,100.4,1065986126.02
911,39306663,29556736,100.5,1067073437.40
912,39318738,29560832,100.5,1066745733.29
913,39280535,29560832,100.5,1067783216.29
914,39236720,29560832,75.4,1068975592.25
915,39267552,29560832,100.6,1068136256.62
916,39241886,29560832,100.6,1068834866.91
917,39247479,29560832,100.7,1068682551.56
918,39398700,29560832,100.3,1064580709.52
919,39265590,29560832,100.6,1068189628.63
920,39245793,29564928,100.6,1068728462.18
921,39270627,29564928,100.6,1068052618.56
922,39240553,29564928,100.7,1068871175.18
923,39267571,29564928,100.6,1068135739.79
924,39254737,29564928,100.7,1068484957.62
925,39282738,29564928,100.6,1067723334.36
926,39271034,29564928,100.6,1068041549.40
927,39262368,29564928,100.6,1068277287.81
928,39259812,29564928,100.7,1068346837.73
929,39240627,29564928,100.7,1068869159.51
930,39329293,29564928,100.5,1066459445.38
931,39349145,29564928,100.3,1065921406.93
932,39260293,29564928,100.6,1068333748.81
933,39349830,29564928,100.3,1065902851.42
934,39305108,29564928,100.4,1067115653.26
935,39288497,29564928,100.6,1067566824.97
936,39258034,29564928,100.6,1068395223.26
937,39326570,29564928,100.5,1066533287.80
938,39286867,29564928,100.6,1067611117.99
939,39262164,29564928,100.6,1068282838.41
940,39264405,29564928,100.6,1068221866.60
941,39273997,29564928,100.6,1067960971.73
942,39245257,29564928,100.7,1068743058.56
943,39272293,29564928,100.6,1068007309.89
944,39375996,29564928,100.4,1065194541.36
945,39265923,29564928,100.6,1068180569.70
946,39264312,29564928,100.6,1068224396.75
947,39255572,29564928,100.7,1068462230.02
948,39292164,29564928,100.6,1067467192.70
949,39262256,29564928,75.4,1068280335.19
950,39277608,29564928,100.6,1067862788.39
951,39241386,29564928,125.6,1068848485.63
952,39253146,29564928,100.5,1068528265.22
953,39300756,29564928,100.5,1067233821.15
954,39237701,29564928,100.7,1068948866.30
955,39259793,29564928,100.6,1068347354.76
956,39325219,29564928,100.5,1066569928.07
957,39256645,29564928,100.7,1068433025.80
958,39378552,29564928,100.3,1065125401.26
959,39336423,29564928,100.5,1066266142.20
960,39339645,29564928,100.5,1066178812.75
961,39252572,29564928,100.6,1068543890.58
962,39280312,29564928,100.6,1067789278.25
963,39283441,29569024,75.4,1067704226.83
964,39257775,29569024,100.6,1068402271.91
965,39288497,29569024,100.6,1067566824.97
966,39257867,29569024,100.6,1068399768.13
967,39226071,29569024,100.6,1069265795.19
968,39283941,29569024,100.6,1067690637.25
969,39257016,29569024,100.6,1068422928.53
970,39393867,29569024,100.3,1064711316.61
971,39292442,29569024,100.6,1067459640.20
972,39231498,29569024,100.7,1069117880.74
973,39265756,29569024,100.6,1068185112.75
974,39264312,29573120,100.6,1068224396.75
975,39305293,29573120,100.5,1067110630.62
976,39270386,29577216,100.6,1068059173.14
977,39271274,29577216,100.5,1068035022.24
978,39262738,29577216,100.6,1068267220.69
979,39245423,29577216,100.7,1068738537.99
980,39262183,29577216,100.6,1068282321.44
981,39347830,29577216,100.4,1065957029.90
982,39333868,29577216,100.5,1066335403.37
983,39282664,29577216,100.6,1067725345.71
984,39379996,29577216,100.3,1065086344.85
985,39276553,29577216,100.5,1067891472.04
986,39332960,29577216,100.5,1066360019.69
987,39383237,29577216,100.2,1064998694.75
988,39277534,29577216,100.6,1067864800.27
989,39306553,29577216,75.4,1067076423.62
990,39265534,29577216,100.6,1068191152.07
991,39264127,29577216,100.6,1068229429.88
992,39252183,29577216,100.7,1068554480.14
993,39258237,29577216,100.7,1068389698.70
994,39262016,29577216,100.6,1068286865.35
995,39255812,29577216,100.6,1068455697.72
996,39414052,29577216,100.3,1064166049.20
997,39241886,29577216,100.7,1068834866.91
998,39247849,29577216,100.7,1068672476.80
999,39286071,29577216,100.6,1067632749.53
1000,39281072,29577216,100.6,1067768618.94
