Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
153,9481,13914112,0.0,94504799.07
154,9370,13914112,0.0,95624332.98
155,9630,13914112,0.0,93042575.29
156,9574,13914112,0.0,93586797.58
157,10204,13914112,0.0,87808702.47
158,9889,13918208,0.0,90605723.53
159,9500,13918208,0.0,94315789.47
160,9592,13918208,0.0,93411175.98
161,9426,13918208,0.0,95056227.46
162,9870,13918208,0.0,90780141.84
163,9371,13918208,0.0,95614128.69
164,9648,13918208,0.0,92868988.39
165,9388,13918208,0.0,95440988.50
166,9574,13918208,0.0,93586797.58
167,9371,13918208,0.0,95614128.69
168,9352,13918208,0.0,95808383.23
169,9555,13918208,0.0,93772893.77
170,9500,13918208,0.0,94315789.47
171,9388,13918208,0.0,95440988.50
172,9371,13918208,0.0,95614128.69
173,9388,13918208,0.0,95440988.50
174,9445,13918208,0.0,94865007.94
175,9760,13918208,0.0,91803278.69
176,9463,13918208,0.0,94684560.92
177,9555,13918208,0.0,93772893.77
178,9518,13918208,0.0,94137423.83
179,9481,13918208,0.0,94504799.07
180,9741,13918208,0.0,91982342.68
181,9315,13918208,0.0,96188942.57
182,9370,13918208,0.0,95624332.98
183,9685,13918208,0.0,92514197.21
184,10352,13918208,0.0,86553323.03
185,9777,13918208,0.0,91643653.47
186,9593,13918208,0.0,93401438.55
187,9629,13918208,0.0,93052238.03
188,9463,13918208,0.0,94684560.92
189,9593,13918208,0.0,93401438.55
190,9463,13922304,0.0,94684560.92
191,10222,13922304,0.0,87654079.44
192,9371,13922304,0.0,95614128.69
193,9648,13922304,0.0,92868988.39
194,9648,13922304,0.0,92868988.39
195,9778,13922304,0.0,91634281.04
196,9296,13922304,0.0,96385542.17
197,9704,13922304,0.0,92333058.53
198,9426,13922304,0.0,95056227.46
199,9352,13922304,0.0,95808383.23
200,9815,13926400,0.0,91288843.61
201,9722,13926400,0.0,92162106.56
202,9611,13926400,0.0,93226511.29
203,9389,13926400,0.0,95430823.30
204,9371,13926400,0.0,95614128.69
205,9352,13926400,0.0,95808383.23
206,9629,13926400,0.0,93052238.03
207,9629,13926400,0.0,93052238.03
208,9723,13926400,0.0,92152627.79
209,9482,13926400,0.0,94494832.31
210,9666,13926400,0.0,92696048.00
211,10926,13926400,0.0,82006223.69
212,9648,13926400,0.0,92868988.39
213,9703,13926400,6805.4,92342574.46
214,9797,13926400,0.0,91456568.34
215,9426,13926400,0.0,95056227.46
216,9611,13926400,0.0,93226511.29
217,9481,13926400,0.0,94504799.07
218,9278,13926400,0.0,96572537.18
219,9500,13926400,0.0,94315789.47
220,9482,13926400,0.0,94494832.31
221,9333,13926400,0.0,96003428.69
222,9555,13926400,0.0,93772893.77
223,9629,13926400,0.0,93052238.03
224,9518,13926400,0.0,94137423.83
225,9314,13926400,0.0,96199269.92
226,9574,13926400,0.0,93586797.58
227,9371,13926400,0.0,95614128.69
228,9574,13926400,0.0,93586797.58
229,9500,13926400,0.0,94315789.47
230,9426,13926400,0.0,95056227.46
231,9463,13926400,0.0,94684560.92
232,9426,13926400,0.0,95056227.46
233,9315,13926400,0.0,96188942.57
234,9333,13926400,0.0,96003428.69
235,9370,13926400,0.0,95624332.98
236,9592,13926400,0.0,93411175.98
237,9204,13926400,0.0,97348978.70
238,9648,13926400,0.0,92868988.39
239,9445,13926400,0.0,94865007.94
240,9611,13926400,0.0,93226511.29
241,9630,13926400,0.0,93042575.29
242,9685,13926400,0.0,92514197.21
243,10037,13930496,0.0,89269702.10
244,9463,13930496,0.0,94684560.92
245,9519,13930496,0.0,94127534.40
246,9444,13930496,0.0,94875052.94
247,9592,13930496,0.0,93411175.98
248,9223,13930496,0.0,97148433.26
249,9519,13930496,0.0,94127534.40
250,9111,13930496,0.0,98342662.72
251,9166,13930496,0.0,97752563.82
252,9445,13930496,0.0,94865007.94
253,9204,13930496,0.0,97348978.70
254,9185,13934592,0.0,97550353.84
255,9815,13934592,0.0,91288843.61
256,9777,13934592,0.0,91643653.47
257,9278,13934592,0.0,96572537.18
258,9296,13934592,0.0,96385542.17
259,9371,13934592,0.0,95614128.69
260,9037,13934592,0.0,99147947.33
261,9482,13934592,0.0,94494832.31
262,9371,13934592,0.0,95614128.69
263,9352,13934592,0.0,95808383.23
264,10297,13934592,0.0,87015635.62
265,9444,13934592,0.0,94875052.94
266,10019,13934592,0.0,89430082.84
267,9667,13934592,0.0,92686459.09
268,9704,13934592,0.0,92333058.53
269,9537,13934592,0.0,93949879.42
270,9296,13934592,0.0,96385542.17
271,11981,13934592,0.0,74785076.37
272,16297,13934592,0.0,54979444.07
273,9759,13934592,0.0,91812685.73
274,9648,13934592,0.0,92868988.39
275,9815,13934592,0.0,91288843.61
276,9352,13934592,0.0,95808383.23
277,9519,13934592,0.0,94127534.40
278,9444,13934592,0.0,94875052.94
279,9407,13934592,0.0,95248219.41
280,9370,13934592,0.0,95624332.98
281,9277,13934592,0.0,96582947.07
282,10018,13934592,0.0,89439009.78
283,9667,13934592,0.0,92686459.09
284,9241,13934592,0.0,96959203.55
285,10759,13938688,0.0,83279115.16
286,10019,13938688,0.0,89430082.84
287,9777,13938688,0.0,91643653.47
288,9815,13938688,0.0,91288843.61
289,9389,13938688,0.0,95430823.30
290,9537,13938688,0.0,93949879.42
291,9611,13938688,0.0,93226511.29
292,13111,13938688,0.0,68339562.20
293,10426,13938688,0.0,85938998.66
294,9426,13938688,0.0,95056227.46
295,9556,13938688,0.0,93763080.79
296,9630,13938688,0.0,93042575.29
297,9667,13938688,0.0,92686459.09
298,9426,13938688,0.0,95056227.46
299,9463,13938688,0.0,94684560.92
300,9482,13938688,0.0,94494832.31
301,9260,13938688,0.0,96760259.18
302,9741,13938688,0.0,91982342.68
303,9537,13938688,0.0,93949879.42
304,9537,13938688,0.0,93949879.42
305,9204,13938688,0.0,97348978.70
306,9778,13938688,0.0,91634281.04
307,9037,13938688,0.0,99147947.33
308,9537,13938688,0.0,93949879.42
309,9389,13938688,0.0,95430823.30
310,9667,13938688,0.0,92686459.09
311,9537,13938688,0.0,93949879.42
312,9592,13938688,0.0,93411175.98
313,9388,13938688,0.0,95440988.50
314,9537,13938688,0.0,93949879.42
315,9926,13938688,0.0,90267983.07
316,9223,13938688,0.0,97148433.26
317,9630,13938688,0.0,93042575.29
318,9223,13942784,0.0,97148433.26
319,10797,13942784,0.0,82986014.63
320,9630,13942784,0.0,93042575.29
321,9592,13942784,0.0,93411175.98
322,9518,13942784,0.0,94137423.83
323,9296,13942784,0.0,96385542.17
324,9852,13942784,0.0,90946000.81
325,9167,13942784,0.0,97741900.29
326,9000,13942784,0.0,99555555.56
327,9926,13946880,0.0,90267983.07
328,9518,13946880,0.0,94137423.83
329,9482,13946880,0.0,94494832.31
330,9815,13946880,0.0,91288843.61
331,9833,13946880,0.0,91121732.94
332,11555,13946880,0.0,77542189.53
333,15389,13946880,0.0,58223406.33
334,10686,13946880,6016.1,83848025.45
335,9834,13946880,0.0,91112466.95
336,9297,13946880,0.0,96375174.79
337,9648,13946880,0.0,92868988.39
338,10130,13946880,0.0,88450148.08
339,9352,13946880,0.0,95808383.23
340,9463,13946880,0.0,94684560.92
341,9240,13946880,0.0,96969696.97
342,9352,13946880,0.0,95808383.23
343,9185,13946880,0.0,97550353.84
344,9315,13946880,0.0,96188942.57
345,10926,13946880,0.0,82006223.69
346,9555,13946880,0.0,93772893.77
347,9759,13946880,0.0,91812685.73
348,9703,13946880,0.0,92342574.46
349,9370,13946880,0.0,95624332.98
350,9870,13946880,0.0,90780141.84
351,9741,13946880,0.0,91982342.68
352,9814,13946880,0.0,91298145.51
353,9629,13946880,0.0,93052238.03
354,9740,13946880,0.0,91991786.45
355,9444,13946880,0.0,94875052.94
356,9445,13946880,0.0,94865007.94
357,9482,13946880,0.0,94494832.31
358,9241,13946880,0.0,96959203.55
359,9352,13946880,0.0,95808383.23
360,9981,13946880,0.0,89770564.07
361,9463,13946880,0.0,94684560.92
362,9352,13946880,0.0,95808383.23
363,9704,13946880,0.0,92333058.53
364,9649,13946880,0.0,92859363.66
365,9630,13946880,0.0,93042575.29
366,9740,13946880,0.0,91991786.45
367,9445,13946880,0.0,94865007.94
368,9407,13946880,0.0,95248219.41
369,9408,13946880,0.0,95238095.24
370,9908,13950976,0.0,90431974.16
371,9408,13950976,0.0,95238095.24
372,9648,13950976,0.0,92868988.39
373,9852,13950976,0.0,90946000.81
374,9407,13950976,0.0,95248219.41
375,9426,13950976,0.0,95056227.46
376,9482,13950976,0.0,94494832.31
377,9371,13950976,0.0,95614128.69
378,9259,13950976,0.0,96770709.58
379,9296,13950976,0.0,96385542.17
380,9370,13950976,0.0,95624332.98
381,9370,13950976,0.0,95624332.98
382,9537,13955072,0.0,93949879.42
383,10037,13955072,0.0,89269702.10
384,9555,13955072,0.0,93772893.77
385,9648,13955072,0.0,92868988.39
386,9666,13955072,0.0,92696048.00
387,9963,13955072,0.0,89932751.18
388,9648,13955072,0.0,92868988.39
389,9518,13955072,0.0,94137423.83
390,9315,13955072,0.0,96188942.57
391,9500,13955072,0.0,94315789.47
392,9481,13955072,0.0,94504799.07
393,9592,13955072,0.0,93411175.98
394,9500,13955072,0.0,94315789.47
395,9778,13955072,0.0,91634281.04
396,9593,13955072,0.0,93401438.55
397,9500,13955072,0.0,94315789.47
398,9685,13955072,0.0,92514197.21
399,9574,13955072,0.0,93586797.58
400,9760,13955072,0.0,91803278.69
401,9574,13955072,0.0,93586797.58
402,9814,13963264,6663.4,91298145.51
403,9722,13963264,0.0,92162106.56
404,9574,13963264,0.0,93586797.58
405,9296,13963264,0.0,96385542.17
406,9704,13963264,0.0,92333058.53
407,9593,13963264,0.0,93401438.55
408,9481,13963264,0.0,94504799.07
409,9630,13963264,0.0,93042575.29
410,9518,13963264,0.0,94137423.83
411,9352,13963264,0.0,95808383.23
412,9741,13963264,0.0,91982342.68
413,9870,13967360,0.0,90780141.84
414,9629,13967360,0.0,93052238.03
